dataset	subject	session	run	input_bold	input_mask	output_bold	target_fwhm_mm	classic_fwhm_x	classic_fwhm_y	classic_fwhm_z	classic_fwhm_combined	acf_a	acf_b	acf_c	acf_effective_fwhm	afni_version
rf1	11192	01	2	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11192/ses-01/func/sub-11192_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11192/ses-01/func/sub-11192_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11192/ses-01/func/sub-11192_ses-01_task-sharedreward_run-2_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.89321	5.87699	5.7657	5.84503	0.58961	3.27793	9.24254	8.72844	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11193	01	1	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11193/ses-01/func/sub-11193_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11193/ses-01/func/sub-11193_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11193/ses-01/func/sub-11193_ses-01_task-sharedreward_run-1_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.89581	5.88568	5.84778	5.87639	0.786596	3.36288	11.7744	8.54975	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11193	01	2	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11193/ses-01/func/sub-11193_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11193/ses-01/func/sub-11193_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11193/ses-01/func/sub-11193_ses-01_task-sharedreward_run-2_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.92657	5.88804	5.85599	5.89013	0.799176	3.35822	12.965	8.56099	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11201	01	1	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11201/ses-01/func/sub-11201_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11201/ses-01/func/sub-11201_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11201/ses-01/func/sub-11201_ses-01_task-sharedreward_run-1_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.76077	5.75267	5.61368	5.70864	0.67122	3.19832	10.5538	8.47622	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11203	01	1	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11203/ses-01/func/sub-11203_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11203/ses-01/func/sub-11203_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11203/ses-01/func/sub-11203_ses-01_task-sharedreward_run-1_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.67768	5.67367	5.63748	5.66292	0.719087	3.29111	9.25116	8.36726	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11203	01	2	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11203/ses-01/func/sub-11203_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11203/ses-01/func/sub-11203_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11203/ses-01/func/sub-11203_ses-01_task-sharedreward_run-2_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.79246	5.76534	5.71315	5.75689	0.712479	3.3108	9.6855	8.48366	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11209	01	1	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11209/ses-01/func/sub-11209_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11209/ses-01/func/sub-11209_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11209/ses-01/func/sub-11209_ses-01_task-sharedreward_run-1_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.77614	5.78438	5.68624	5.74875	0.62753	3.28255	8.89433	8.5502	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11209	01	2	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11209/ses-01/func/sub-11209_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11209/ses-01/func/sub-11209_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11209/ses-01/func/sub-11209_ses-01_task-sharedreward_run-2_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.7627	5.76915	5.64502	5.72534	0.607708	3.25603	8.71673	8.5167	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11227	01	1	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11227/ses-01/func/sub-11227_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11227/ses-01/func/sub-11227_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11227/ses-01/func/sub-11227_ses-01_task-sharedreward_run-1_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.8153	5.81358	5.8177	5.81553	0.635948	3.21231	10.4542	8.6305	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11227	01	2	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11227/ses-01/func/sub-11227_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11227/ses-01/func/sub-11227_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11227/ses-01/func/sub-11227_ses-01_task-sharedreward_run-2_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.83433	5.85461	5.84947	5.84613	0.624724	3.25155	9.97374	8.68455	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11238	01	1	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11238/ses-01/func/sub-11238_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11238/ses-01/func/sub-11238_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11238/ses-01/func/sub-11238_ses-01_task-sharedreward_run-1_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.8295	5.8271	5.83123	5.82928	0.713358	3.31212	10.3121	8.55669	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11238	01	2	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11238/ses-01/func/sub-11238_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11238/ses-01/func/sub-11238_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11238/ses-01/func/sub-11238_ses-01_task-sharedreward_run-2_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.86466	5.86501	5.84861	5.85942	0.716855	3.3199	10.7974	8.61425	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11241	01	1	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11241/ses-01/func/sub-11241_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11241/ses-01/func/sub-11241_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11241/ses-01/func/sub-11241_ses-01_task-sharedreward_run-1_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.88787	5.90002	5.8426	5.87678	0.611096	3.26308	10.4002	8.83236	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11241	01	2	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11241/ses-01/func/sub-11241_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11241/ses-01/func/sub-11241_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11241/ses-01/func/sub-11241_ses-01_task-sharedreward_run-2_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.88603	5.87524	5.82762	5.86291	0.612333	3.28811	10.0556	8.82322	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11246	01	1	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11246/ses-01/func/sub-11246_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11246/ses-01/func/sub-11246_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11246/ses-01/func/sub-11246_ses-01_task-sharedreward_run-1_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.97142	5.97824	5.9307	5.96009	0.670732	3.34889	10.699	8.83383	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11246	01	2	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11246/ses-01/func/sub-11246_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11246/ses-01/func/sub-11246_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11246/ses-01/func/sub-11246_ses-01_task-sharedreward_run-2_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.77902	5.76843	5.72529	5.75753	0.643532	3.2691	9.18626	8.52676	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11276	01	1	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11276/ses-01/func/sub-11276_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11276/ses-01/func/sub-11276_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11276/ses-01/func/sub-11276_ses-01_task-sharedreward_run-1_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.92762	5.93217	5.8727	5.91077	0.591126	3.22091	11.2983	8.97354	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11276	01	2	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11276/ses-01/func/sub-11276_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11276/ses-01/func/sub-11276_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11276/ses-01/func/sub-11276_ses-01_task-sharedreward_run-2_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.94222	5.91832	5.78541	5.88158	0.573931	3.16139	11.532	8.96585	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11286	01	1	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11286/ses-01/func/sub-11286_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11286/ses-01/func/sub-11286_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11286/ses-01/func/sub-11286_ses-01_task-sharedreward_run-1_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.94928	5.92058	5.93181	5.93388	0.638613	3.32587	9.98463	8.79703	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11301	01	1	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11301/ses-01/func/sub-11301_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11301/ses-01/func/sub-11301_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11301/ses-01/func/sub-11301_ses-01_task-sharedreward_run-1_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.9032	5.9051	5.86815	5.89212	0.657566	3.27932	10.7173	8.73176	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11301	01	2	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11301/ses-01/func/sub-11301_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11301/ses-01/func/sub-11301_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11301/ses-01/func/sub-11301_ses-01_task-sharedreward_run-2_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.85279	5.82347	5.81275	5.82965	0.646626	3.25635	9.89612	8.60412	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11311	01	1	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11311/ses-01/func/sub-11311_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11311/ses-01/func/sub-11311_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11311/ses-01/func/sub-11311_ses-01_task-sharedreward_run-1_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.86052	5.84353	5.82676	5.84359	0.585105	3.30474	9.00672	8.74789	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11311	01	2	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11311/ses-01/func/sub-11311_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11311/ses-01/func/sub-11311_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11311/ses-01/func/sub-11311_ses-01_task-sharedreward_run-2_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.81491	5.78642	5.7618	5.78767	0.601962	3.26196	9.20887	8.64728	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11312	01	1	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11312/ses-01/func/sub-11312_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11312/ses-01/func/sub-11312_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11312/ses-01/func/sub-11312_ses-01_task-sharedreward_run-1_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.86458	5.85807	5.82481	5.84913	0.631197	3.24242	10.0109	8.64693	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11312	01	2	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11312/ses-01/func/sub-11312_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11312/ses-01/func/sub-11312_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11312/ses-01/func/sub-11312_ses-01_task-sharedreward_run-2_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.93318	5.93837	5.87601	5.91579	0.640149	3.26557	10.8018	8.7817	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11316	01	1	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11316/ses-01/func/sub-11316_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11316/ses-01/func/sub-11316_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11316/ses-01/func/sub-11316_ses-01_task-sharedreward_run-1_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.91318	5.89904	5.80766	5.87311	0.642137	3.18841	11.4566	8.68715	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11316	01	2	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11316/ses-01/func/sub-11316_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11316/ses-01/func/sub-11316_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11316/ses-01/func/sub-11316_ses-01_task-sharedreward_run-2_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.98338	5.95369	5.75699	5.89716	0.623166	3.16623	11.9194	8.78447	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11318	01	1	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11318/ses-01/func/sub-11318_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11318/ses-01/func/sub-11318_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11318/ses-01/func/sub-11318_ses-01_task-sharedreward_run-1_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.89347	5.89294	5.83359	5.87326	0.644147	3.2471	10.6121	8.69815	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11318	01	2	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11318/ses-01/func/sub-11318_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11318/ses-01/func/sub-11318_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11318/ses-01/func/sub-11318_ses-01_task-sharedreward_run-2_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.85953	5.83752	5.82026	5.83908	0.646931	3.1867	11.0454	8.6098	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11321	01	1	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11321/ses-01/func/sub-11321_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11321/ses-01/func/sub-11321_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11321/ses-01/func/sub-11321_ses-01_task-sharedreward_run-1_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.8611	5.85238	5.85721	5.8569	0.698817	3.34693	9.72299	8.60949	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11321	01	2	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11321/ses-01/func/sub-11321_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11321/ses-01/func/sub-11321_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11321/ses-01/func/sub-11321_ses-01_task-sharedreward_run-2_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.83936	5.8359	5.84721	5.84082	0.690775	3.32662	9.57416	8.56904	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11325	01	1	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11325/ses-01/func/sub-11325_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11325/ses-01/func/sub-11325_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11325/ses-01/func/sub-11325_ses-01_task-sharedreward_run-1_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.89445	5.88138	5.89544	5.89042	0.647093	3.29261	10.2953	8.74177	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
