dataset	subject	session	run	source_events	harmonized_events	n_trials	n_responded_trials	n_missed_trials	missed_trial_fraction	n_event_computer_punish	n_event_computer_neutral	n_event_computer_reward	n_event_friend_punish	n_event_friend_neutral	n_event_friend_reward	n_event_stranger_punish	n_event_stranger_neutral	n_event_stranger_reward	zero_count_conditions	exclude_run	exclusion_reason
ds003745	144		01	/ZPOOL/data/projects/sharedreward-aging/sourcedata/ds003745/sub-144/func/sub-144_task-sharedreward_run-01_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/ds003745/sub-144/func/sub-144_task-sharedreward_run-01_desc-fullTrial_events.tsv	72	70	2	0.027777777777777776	6	1	8	15	1	15	7	3	14		false	
ds003745	144		02	/ZPOOL/data/projects/sharedreward-aging/sourcedata/ds003745/sub-144/func/sub-144_task-sharedreward_run-02_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/ds003745/sub-144/func/sub-144_task-sharedreward_run-02_desc-fullTrial_events.tsv	72	72	0	0.0	14	4	14	8	0	8	14	2	8	event_friend_neutral	false	
ds003745	145		01	/ZPOOL/data/projects/sharedreward-aging/sourcedata/ds003745/sub-145/func/sub-145_task-sharedreward_run-01_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/ds003745/sub-145/func/sub-145_task-sharedreward_run-01_desc-fullTrial_events.tsv	72	58	14	0.19444444444444445	6	2	8	10	3	7	7	3	12		false	
ds003745	145		02	/ZPOOL/data/projects/sharedreward-aging/sourcedata/ds003745/sub-145/func/sub-145_task-sharedreward_run-02_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/ds003745/sub-145/func/sub-145_task-sharedreward_run-02_desc-fullTrial_events.tsv	72	72	0	0.0	15	5	12	8	1	7	14	2	8		false	
ds003745	147		01	/ZPOOL/data/projects/sharedreward-aging/sourcedata/ds003745/sub-147/func/sub-147_task-sharedreward_run-01_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/ds003745/sub-147/func/sub-147_task-sharedreward_run-01_desc-fullTrial_events.tsv	72	66	6	0.08333333333333333	11	6	13	6	4	6	11	3	6		false	
ds003745	147		02	/ZPOOL/data/projects/sharedreward-aging/sourcedata/ds003745/sub-147/func/sub-147_task-sharedreward_run-02_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/ds003745/sub-147/func/sub-147_task-sharedreward_run-02_desc-fullTrial_events.tsv	72	71	1	0.013888888888888888	6	2	7	14	3	15	6	6	12		false	
ds003745	149		01	/ZPOOL/data/projects/sharedreward-aging/sourcedata/ds003745/sub-149/func/sub-149_task-sharedreward_run-01_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/ds003745/sub-149/func/sub-149_task-sharedreward_run-01_desc-fullTrial_events.tsv	72	45	27	0.375	6	2	6	11	3	2	7	2	6		true	missed_trials_gt_25pct
ds003745	149		02	/ZPOOL/data/projects/sharedreward-aging/sourcedata/ds003745/sub-149/func/sub-149_task-sharedreward_run-02_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/ds003745/sub-149/func/sub-149_task-sharedreward_run-02_desc-fullTrial_events.tsv	72	63	9	0.125	9	2	14	7	3	6	11	4	7		false	
ds003745	150		01	/ZPOOL/data/projects/sharedreward-aging/sourcedata/ds003745/sub-150/func/sub-150_task-sharedreward_run-01_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/ds003745/sub-150/func/sub-150_task-sharedreward_run-01_desc-fullTrial_events.tsv	72	70	2	0.027777777777777776	13	3	14	7	1	8	13	3	8		false	
ds003745	150		02	/ZPOOL/data/projects/sharedreward-aging/sourcedata/ds003745/sub-150/func/sub-150_task-sharedreward_run-02_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/ds003745/sub-150/func/sub-150_task-sharedreward_run-02_desc-fullTrial_events.tsv	72	72	0	0.0	7	3	6	14	4	14	9	1	14		false	
ds003745	151		01	/ZPOOL/data/projects/sharedreward-aging/sourcedata/ds003745/sub-151/func/sub-151_task-sharedreward_run-01_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/ds003745/sub-151/func/sub-151_task-sharedreward_run-01_desc-fullTrial_events.tsv	72	72	0	0.0	8	2	6	13	5	14	7	5	12		false	
ds003745	151		02	/ZPOOL/data/projects/sharedreward-aging/sourcedata/ds003745/sub-151/func/sub-151_task-sharedreward_run-02_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/ds003745/sub-151/func/sub-151_task-sharedreward_run-02_desc-fullTrial_events.tsv	72	72	0	0.0	13	3	16	8	1	7	13	1	10		false	
ds003745	152		01	/ZPOOL/data/projects/sharedreward-aging/sourcedata/ds003745/sub-152/func/sub-152_task-sharedreward_run-01_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/ds003745/sub-152/func/sub-152_task-sharedreward_run-01_desc-fullTrial_events.tsv	72	53	19	0.2638888888888889	9	6	9	3	1	6	10	2	7		true	missed_trials_gt_25pct
ds003745	152		02	/ZPOOL/data/projects/sharedreward-aging/sourcedata/ds003745/sub-152/func/sub-152_task-sharedreward_run-02_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/ds003745/sub-152/func/sub-152_task-sharedreward_run-02_desc-fullTrial_events.tsv	72	66	6	0.08333333333333333	6	1	4	13	3	15	8	3	13		false	
ds003745	153		01	/ZPOOL/data/projects/sharedreward-aging/sourcedata/ds003745/sub-153/func/sub-153_task-sharedreward_run-01_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/ds003745/sub-153/func/sub-153_task-sharedreward_run-01_desc-fullTrial_events.tsv	72	72	0	0.0	15	2	15	7	3	6	13	2	9		false	
ds003745	153		02	/ZPOOL/data/projects/sharedreward-aging/sourcedata/ds003745/sub-153/func/sub-153_task-sharedreward_run-02_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/ds003745/sub-153/func/sub-153_task-sharedreward_run-02_desc-fullTrial_events.tsv	72	72	0	0.0	7	2	7	13	4	15	7	4	13		false	
ds003745	154		01	/ZPOOL/data/projects/sharedreward-aging/sourcedata/ds003745/sub-154/func/sub-154_task-sharedreward_run-01_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/ds003745/sub-154/func/sub-154_task-sharedreward_run-01_desc-fullTrial_events.tsv	72	72	0	0.0	15	3	14	7	3	6	12	5	7		false	
ds003745	154		02	/ZPOOL/data/projects/sharedreward-aging/sourcedata/ds003745/sub-154/func/sub-154_task-sharedreward_run-02_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/ds003745/sub-154/func/sub-154_task-sharedreward_run-02_desc-fullTrial_events.tsv	72	72	0	0.0	7	3	6	14	4	14	9	3	12		false	
ds003745	155		01	/ZPOOL/data/projects/sharedreward-aging/sourcedata/ds003745/sub-155/func/sub-155_task-sharedreward_run-01_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/ds003745/sub-155/func/sub-155_task-sharedreward_run-01_desc-fullTrial_events.tsv	72	71	1	0.013888888888888888	6	2	8	13	5	13	8	2	14		false	
ds003745	155		02	/ZPOOL/data/projects/sharedreward-aging/sourcedata/ds003745/sub-155/func/sub-155_task-sharedreward_run-02_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/ds003745/sub-155/func/sub-155_task-sharedreward_run-02_desc-fullTrial_events.tsv	72	71	1	0.013888888888888888	12	5	14	8	0	8	12	5	7	event_friend_neutral	false	
ds003745	156		01	/ZPOOL/data/projects/sharedreward-aging/sourcedata/ds003745/sub-156/func/sub-156_task-sharedreward_run-01_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/ds003745/sub-156/func/sub-156_task-sharedreward_run-01_desc-fullTrial_events.tsv	72	71	1	0.013888888888888888	7	2	7	15	3	13	9	2	13		false	
ds003745	156		02	/ZPOOL/data/projects/sharedreward-aging/sourcedata/ds003745/sub-156/func/sub-156_task-sharedreward_run-02_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/ds003745/sub-156/func/sub-156_task-sharedreward_run-02_desc-fullTrial_events.tsv	72	72	0	0.0	15	3	14	7	3	6	14	2	8		false	
ds003745	157		01	/ZPOOL/data/projects/sharedreward-aging/sourcedata/ds003745/sub-157/func/sub-157_task-sharedreward_run-01_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/ds003745/sub-157/func/sub-157_task-sharedreward_run-01_desc-fullTrial_events.tsv	72	72	0	0.0	7	1	8	13	5	14	8	4	12		false	
ds003745	157		02	/ZPOOL/data/projects/sharedreward-aging/sourcedata/ds003745/sub-157/func/sub-157_task-sharedreward_run-02_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/ds003745/sub-157/func/sub-157_task-sharedreward_run-02_desc-fullTrial_events.tsv	72	71	1	0.013888888888888888	14	4	13	6	3	7	13	3	8		false	
ds003745	158		01	/ZPOOL/data/projects/sharedreward-aging/sourcedata/ds003745/sub-158/func/sub-158_task-sharedreward_run-01_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/ds003745/sub-158/func/sub-158_task-sharedreward_run-01_desc-fullTrial_events.tsv	72	70	2	0.027777777777777776	14	4	13	7	2	7	14	1	8		false	
ds003745	158		02	/ZPOOL/data/projects/sharedreward-aging/sourcedata/ds003745/sub-158/func/sub-158_task-sharedreward_run-02_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/ds003745/sub-158/func/sub-158_task-sharedreward_run-02_desc-fullTrial_events.tsv	72	72	0	0.0	6	4	6	14	4	14	9	2	13		false	
ds003745	159		01	/ZPOOL/data/projects/sharedreward-aging/sourcedata/ds003745/sub-159/func/sub-159_task-sharedreward_run-01_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/ds003745/sub-159/func/sub-159_task-sharedreward_run-01_desc-fullTrial_events.tsv	72	72	0	0.0	15	1	16	6	3	7	13	3	8		false	
ds003745	159		02	/ZPOOL/data/projects/sharedreward-aging/sourcedata/ds003745/sub-159/func/sub-159_task-sharedreward_run-02_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/ds003745/sub-159/func/sub-159_task-sharedreward_run-02_desc-fullTrial_events.tsv	72	72	0	0.0	7	1	8	13	6	13	8	4	12		false	
rf1	10317	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10317/ses-01/func/sub-10317_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10317/ses-01/func/sub-10317_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10317	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10317/ses-01/func/sub-10317_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10317/ses-01/func/sub-10317_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10369	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10369/ses-01/func/sub-10369_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10369/ses-01/func/sub-10369_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10369	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10369/ses-01/func/sub-10369_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10369/ses-01/func/sub-10369_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10402	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10402/ses-01/func/sub-10402_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10402/ses-01/func/sub-10402_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	8	2	8	8	2	8	7	2	8		false	
rf1	10402	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10402/ses-01/func/sub-10402_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10402/ses-01/func/sub-10402_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10418	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10418/ses-01/func/sub-10418_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10418/ses-01/func/sub-10418_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10418	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10418/ses-01/func/sub-10418_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10418/ses-01/func/sub-10418_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10462	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10462/ses-01/func/sub-10462_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10462/ses-01/func/sub-10462_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10478	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10478/ses-01/func/sub-10478_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10478/ses-01/func/sub-10478_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10478	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10478/ses-01/func/sub-10478_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10478/ses-01/func/sub-10478_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10486	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10486/ses-01/func/sub-10486_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10486/ses-01/func/sub-10486_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	8	2	8	8	2	8	8	2	7		false	
rf1	10486	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10486/ses-01/func/sub-10486_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10486/ses-01/func/sub-10486_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10529	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10529/ses-01/func/sub-10529_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10529/ses-01/func/sub-10529_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10529	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10529/ses-01/func/sub-10529_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10529/ses-01/func/sub-10529_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	8	2	8	8	2	7	8	2	8		false	
rf1	10541	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10541/ses-01/func/sub-10541_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10541/ses-01/func/sub-10541_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10541	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10541/ses-01/func/sub-10541_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10541/ses-01/func/sub-10541_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	7	2	8	8	2	8	8	2	8		false	
rf1	10559	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10559/ses-01/func/sub-10559_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10559/ses-01/func/sub-10559_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	48	6	0.1111111111111111	7	2	7	7	2	8	6	2	7		false	
rf1	10559	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10559/ses-01/func/sub-10559_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10559/ses-01/func/sub-10559_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	8	2	8	8	2	8	8	2	7		false	
rf1	10572	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10572/ses-01/func/sub-10572_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10572/ses-01/func/sub-10572_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10572	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10572/ses-01/func/sub-10572_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10572/ses-01/func/sub-10572_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10581	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10581/ses-01/func/sub-10581_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10581/ses-01/func/sub-10581_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	52	2	0.037037037037037035	7	2	8	8	2	8	8	2	7		false	
rf1	10581	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10581/ses-01/func/sub-10581_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10581/ses-01/func/sub-10581_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	52	2	0.037037037037037035	8	2	8	8	2	8	8	1	7		false	
rf1	10584	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10584/ses-01/func/sub-10584_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10584/ses-01/func/sub-10584_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10585	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10585/ses-01/func/sub-10585_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10585/ses-01/func/sub-10585_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	8	2	7	8	2	8	8	2	8		false	
rf1	10585	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10585/ses-01/func/sub-10585_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10585/ses-01/func/sub-10585_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10589	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10589/ses-01/func/sub-10589_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10589/ses-01/func/sub-10589_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10589	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10589/ses-01/func/sub-10589_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10589/ses-01/func/sub-10589_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10590	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10590/ses-01/func/sub-10590_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10590/ses-01/func/sub-10590_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	8	2	8	8	2	7	8	2	8		false	
rf1	10590	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10590/ses-01/func/sub-10590_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10590/ses-01/func/sub-10590_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10596	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10596/ses-01/func/sub-10596_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10596/ses-01/func/sub-10596_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	8	2	8	8	1	8	8	2	8		false	
