dataset	subject	session	run	stage	input_bold	input_mask	voxel_size_x	voxel_size_y	voxel_size_z	n_volumes	tr_seconds	classic_fwhm_x	classic_fwhm_y	classic_fwhm_z	classic_fwhm_combined	acf_a	acf_b	acf_c	acf_effective_fwhm	afni_version
ds003745	116		01	pre_resample	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-116/func/sub-116_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-116/func/sub-116_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.973	2.973	3.22	202	2.02	3.5762	3.26614	3.49859	3.44442	0.897842	1.94324	15.6477	4.66793	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	116		02	post_resample_preblur	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-116/func/sub-116_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-rf1Grid_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-116/func/sub-116_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-rf1Grid_mask.nii.gz	2.7	2.7	2.97	202	2.02	3.79923	3.6425	3.73267	3.72425	0.900057	2.09813	20.4225	5.20253	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	116		02	pre_resample	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-116/func/sub-116_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-116/func/sub-116_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.973	2.973	3.22	202	2.02	3.55998	3.33688	3.46304	3.45209	0.891257	1.93134	15.9512	4.6659	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	117		01	post_resample_preblur	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-117/func/sub-117_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-rf1Grid_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-117/func/sub-117_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-rf1Grid_mask.nii.gz	2.7	2.7	2.97	202	2.02	3.99478	3.8101	3.97578	3.92601	0.847183	2.15665	21.2787	5.52088	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	117		01	pre_resample	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-117/func/sub-117_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-117/func/sub-117_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.973	2.973	3.22	202	2.02	3.78649	3.5384	3.75302	3.69098	0.843872	2.0125	18.0048	5.09026	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	117		02	post_resample_preblur	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-117/func/sub-117_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-rf1Grid_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-117/func/sub-117_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-rf1Grid_mask.nii.gz	2.7	2.7	2.97	202	2.02	3.96694	3.76899	3.92359	3.88557	0.858269	2.14693	20.7134	5.50938	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	117		02	pre_resample	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-117/func/sub-117_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-117/func/sub-117_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.973	2.973	3.22	202	2.02	3.75574	3.49713	3.69615	3.64798	0.855806	2.00375	17.6311	5.01071	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	118		01	post_resample_preblur	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-118/func/sub-118_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-rf1Grid_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-118/func/sub-118_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-rf1Grid_mask.nii.gz	2.7	2.7	2.97	202	2.02	3.84621	3.86871	3.82481	3.84653	0.869734	2.14045	19.5371	5.45981	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	118		01	pre_resample	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-118/func/sub-118_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-118/func/sub-118_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.973	2.973	3.22	202	2.02	3.61359	3.61511	3.57336	3.60063	0.852121	1.97191	13.8195	4.89656	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	118		02	post_resample_preblur	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-118/func/sub-118_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-rf1Grid_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-118/func/sub-118_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-rf1Grid_mask.nii.gz	2.7	2.7	2.97	202	2.02	4.05565	4.07181	3.93028	4.01874	0.838398	2.20006	16.617	5.9109	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	118		02	pre_resample	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-118/func/sub-118_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-118/func/sub-118_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.973	2.973	3.22	202	2.02	3.8165	3.8101	3.67454	3.76647	0.80196	2.00407	11.3964	5.12206	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	120		01	post_resample_preblur	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-120/func/sub-120_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-rf1Grid_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-120/func/sub-120_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-rf1Grid_mask.nii.gz	2.7	2.7	2.97	202	2.02	3.87731	3.77513	3.71728	3.78933	0.856679	2.06486	21.382	5.30225	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	120		01	pre_resample	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-120/func/sub-120_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-120/func/sub-120_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.973	2.973	3.22	202	2.02	3.58045	3.44487	3.37193	3.46468	0.83082	1.82736	13.2738	4.6172	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	120		02	post_resample_preblur	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-120/func/sub-120_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-rf1Grid_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-120/func/sub-120_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-rf1Grid_mask.nii.gz	2.7	2.7	2.97	202	2.02	3.96292	3.70408	3.39289	3.67921	0.842428	1.94895	21.3586	5.01655	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	120		02	pre_resample	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-120/func/sub-120_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-120/func/sub-120_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.973	2.973	3.22	202	2.02	3.63318	3.32835	3.04946	3.32848	0.814301	1.68198	12.8086	4.35289	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	121		01	post_resample_preblur	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-121/func/sub-121_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-rf1Grid_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-121/func/sub-121_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-rf1Grid_mask.nii.gz	2.7	2.7	2.97	202	2.02	3.65303	3.53962	3.91972	3.70074	0.925928	2.13618	19.1159	5.20324	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	121		01	pre_resample	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-121/func/sub-121_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-121/func/sub-121_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.973	2.973	3.22	202	2.02	3.42425	3.26814	3.70888	3.46234	0.916851	2.00237	15.0502	4.74135	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	121		02	post_resample_preblur	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-121/func/sub-121_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-rf1Grid_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-121/func/sub-121_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-rf1Grid_mask.nii.gz	2.7	2.7	2.97	202	2.02	3.66317	3.57657	3.9061	3.71269	0.922141	2.13605	19.3615	5.21983	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	121		02	pre_resample	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-121/func/sub-121_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-121/func/sub-121_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.973	2.973	3.22	202	2.02	3.43497	3.31044	3.6937	3.47608	0.913298	2.00127	15.2726	4.75324	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	122		01	post_resample_preblur	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-122/func/sub-122_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-rf1Grid_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-122/func/sub-122_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-rf1Grid_mask.nii.gz	2.7	2.7	2.97	202	2.02	3.55123	3.69293	3.95914	3.73064	0.899647	2.12223	19.4161	5.27301	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	122		01	pre_resample	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-122/func/sub-122_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-122/func/sub-122_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.973	2.973	3.22	202	2.02	3.27864	3.4382	3.75944	3.48644	0.890468	1.97877	15.1723	4.78139	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	122		02	post_resample_preblur	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-122/func/sub-122_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-rf1Grid_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-122/func/sub-122_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-rf1Grid_mask.nii.gz	2.7	2.7	2.97	202	2.02	3.54511	3.68312	3.96364	3.7266	0.903461	2.12341	19.2976	5.25949	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	122		02	pre_resample	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-122/func/sub-122_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-122/func/sub-122_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.973	2.973	3.22	202	2.02	3.27097	3.42755	3.75637	3.47917	0.894455	1.97928	15.0661	4.76655	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	124		01	post_resample_preblur	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-124/func/sub-124_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-rf1Grid_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-124/func/sub-124_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-rf1Grid_mask.nii.gz	2.7	2.7	2.97	202	2.02	3.77676	3.65828	3.86503	3.76573	0.900775	2.12331	20.2999	5.27681	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	124		01	pre_resample	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-124/func/sub-124_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-124/func/sub-124_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.973	2.973	3.22	202	2.02	3.56448	3.39236	3.65115	3.53435	0.890929	1.98347	16.155	4.79994	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	124		02	post_resample_preblur	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-124/func/sub-124_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-rf1Grid_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-124/func/sub-124_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-rf1Grid_mask.nii.gz	2.7	2.7	2.97	202	2.02	3.79865	3.68282	3.91723	3.79836	0.895725	2.13818	20.5497	5.34728	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	124		02	pre_resample	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-124/func/sub-124_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-124/func/sub-124_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.973	2.973	3.22	202	2.02	3.58637	3.42067	3.70771	3.56964	0.886359	2.00071	16.3787	4.86431	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	125		01	post_resample_preblur	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-125/func/sub-125_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-rf1Grid_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-125/func/sub-125_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-rf1Grid_mask.nii.gz	2.7	2.7	2.97	202	2.02	3.8221	3.6515	3.77341	3.74831	0.914707	2.13277	20.6365	5.24744	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	125		01	pre_resample	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-125/func/sub-125_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-125/func/sub-125_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.973	2.973	3.22	202	2.02	3.61583	3.39526	3.53545	3.51433	0.906306	1.99419	16.5006	4.76998	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	125		02	post_resample_preblur	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-125/func/sub-125_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-rf1Grid_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-125/func/sub-125_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-rf1Grid_mask.nii.gz	2.7	2.7	2.97	202	2.02	3.8353	3.68878	3.81561	3.77934	0.910593	2.14926	20.9403	5.31848	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	125		02	pre_resample	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-125/func/sub-125_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-125/func/sub-125_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.973	2.973	3.22	202	2.02	3.62765	3.43345	3.58115	3.54644	0.902939	2.01331	16.7573	4.83414	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	126		01	post_resample_preblur	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-126/func/sub-126_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-rf1Grid_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-126/func/sub-126_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-rf1Grid_mask.nii.gz	2.7	2.7	2.97	202	2.02	3.91875	3.88894	3.46402	3.75134	0.83753	2.00548	15.9081	5.14958	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	126		01	pre_resample	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-126/func/sub-126_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-126/func/sub-126_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.973	2.973	3.22	202	2.02	3.66705	3.60257	3.15842	3.46843	0.832773	1.80403	14.3133	4.57144	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	126		02	post_resample_preblur	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-126/func/sub-126_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-rf1Grid_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-126/func/sub-126_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-rf1Grid_mask.nii.gz	2.7	2.7	2.97	202	2.02	3.83363	3.89231	3.70819	3.8106	0.850255	2.07382	18.2218	5.33071	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	126		02	pre_resample	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-126/func/sub-126_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-126/func/sub-126_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.973	2.973	3.22	202	2.02	3.56877	3.6222	3.41825	3.53534	0.836028	1.87902	14.0179	4.73134	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	127		01	post_resample_preblur	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-127/func/sub-127_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-rf1Grid_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-127/func/sub-127_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-rf1Grid_mask.nii.gz	2.7	2.7	2.97	202	2.02	3.76472	3.67158	3.92402	3.78534	0.851016	2.0765	20.3752	5.35685	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	127		01	pre_resample	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-127/func/sub-127_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-127/func/sub-127_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.973	2.973	3.22	202	2.02	3.5079	3.37528	3.67799	3.51822	0.841218	1.90328	15.8843	4.79508	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	127		02	post_resample_preblur	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-127/func/sub-127_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-rf1Grid_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-127/func/sub-127_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-rf1Grid_mask.nii.gz	2.7	2.7	2.97	202	2.02	3.68477	3.6147	3.85783	3.71771	0.864502	2.05539	19.6671	5.22326	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	127		02	pre_resample	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-127/func/sub-127_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-127/func/sub-127_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.973	2.973	3.22	202	2.02	3.42003	3.31054	3.60147	3.44194	0.854174	1.87604	15.2084	4.66818	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	128		01	post_resample_preblur	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-128/func/sub-128_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-rf1Grid_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-128/func/sub-128_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-rf1Grid_mask.nii.gz	2.7	2.7	2.97	202	2.02	3.69032	3.6065	3.81361	3.7025	0.876033	2.07886	19.7227	5.24434	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	128		01	pre_resample	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-128/func/sub-128_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-128/func/sub-128_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.973	2.973	3.22	202	2.02	3.43932	3.32695	3.59897	3.45328	0.867508	1.91856	15.4277	4.72189	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	128		02	post_resample_preblur	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-128/func/sub-128_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-rf1Grid_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-128/func/sub-128_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-rf1Grid_mask.nii.gz	2.7	2.7	2.97	202	2.02	3.73356	3.66904	3.85604	3.75208	0.866042	2.09083	20.2466	5.33084	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
