dataset	subject	ratings_file	source_resolution	candidate_count	candidate_files	ratings_file_sha256	n_source_rows	n_rating_blocks	selected_rating_block	n_selected_rows	partner_1_trait_0_n	partner_1_trait_0_mean	partner_1_trait_1_n	partner_1_trait_1_mean	partner_2_trait_0_n	partner_2_trait_0_mean	partner_2_trait_1_n	partner_2_trait_1_mean	partner_3_trait_0_n	partner_3_trait_0_mean	partner_3_trait_1_n	partner_3_trait_1_mean	win_sum	loss_sum	identical_ratings	exclude_subject	exclusion_reason	review_flags
rf1	11670	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11670/sub11670_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11670/sub11670_SR-Ratings-1.csv	cea10e097f7505883470898ab087ef77517d171606b6d945102f6775fe1b71e3	6	1	1	6	1	1.0	1	0.0	1	0.0	1	-2.0	1	5.0	1	0.0	6.0	-2.0	false	false		
rf1	11674	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11674/sub11674_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11674/sub11674_SR-Ratings-1.csv	b5873253a88bc8ad87473d66bed5c20c74726dc7dc26abaa49a7ffb5e5051666	6	1	1	6	1	0.0	1	-2.0	1	1.0	1	-1.0	1	2.0	1	-1.0	3.0	-4.0	false	false		
rf1	11679	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11679/sub11679_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11679/sub11679_SR-Ratings-1.csv	13870b281ebd11029dca5e71af7ef0a2a594a189701452cf35823bf822820a96	6	1	1	6	1	0.0	1	-1.0	1	4.0	1	-1.0	1	5.0	1	1.0	9.0	-1.0	false	false		
rf1	11681		missing	0			0	0		0																true	missing_ratings_file	
rf1	11692	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11692/sub11692_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11692/sub11692_SR-Ratings-1.csv	5720322c5bdc66548b80e5d0a1d34f5121c89d6245da388653e66b13bd619159	6	1	1	6	1	0.0	1	0.0	1	0.0	1	-3.0	1	5.0	1	-3.0	5.0	-6.0	false	false		
rf1	11694		missing	0			0	0		0																true	missing_ratings_file	
rf1	11701	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11701/sub11701_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11701/sub11701_SR-Ratings-1.csv	435bedb5ff84277d23550daffa52932ee1f262e119e600a14ccafca41dee3bdb	6	1	1	6	1	0.0	1	0.0	1	0.0	1	0.0	1	0.0	1	-3.0	0.0	-3.0	false	false		
rf1	11703	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11703/sub11703_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11703/sub11703_SR-Ratings-1.csv	42979fc4495fb4099b2a52eea7ed3f8236c925c0a723ca1ee8c2518e1cc09254	6	1	1	6	1	5.0	1	-3.0	1	5.0	1	-3.0	1	5.0	1	-3.0	15.0	-9.0	false	false		
rf1	11705	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11705/sub11705_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11705/sub11705_SR-Ratings-1.csv	8de0dd4bde1f3a66b0cdd937ca93c687a752b21452c2fd53288239e1d45b3ad9	6	1	1	6	1	1.0	1	-2.0	1	2.0	1	-2.0	1	3.0	1	-3.0	6.0	-7.0	false	false		
rf1	11709	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11709/sub11709_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11709/sub11709_SR-Ratings-1.csv	5f85e1f491f07879c955e9c02a85ee8d6a033580c3b1bf0ba8dcf1d638ff3f84	6	1	1	6	1	0.0	1	0.0	1	2.0	1	0.0	1	4.0	1	-1.0	6.0	-1.0	false	false		
rf1	11710	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11710/sub11710_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11710/sub11710_SR-Ratings-1.csv	26554b42a02adf0f2f211cc4c656486207accfdb57fd6ee02df2a5f203719c75	6	1	1	6	1	0.0	1	-5.0	1	2.0	1	-5.0	1	5.0	1	-4.0	7.0	-14.0	false	false		
rf1	11714	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11714/sub11714_SR-Ratings-.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11714/sub11714_SR-Ratings-.csv	c0f236208f4b65203f52f231dccc5952c8589379f8e74db67f824825ca744e63	6	1	1	6	1	0.0	1	-2.0	1	2.0	1	0.0	1	4.0	1	0.0	6.0	-2.0	false	false		
rf1	11719	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11719/sub11719_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11719/sub11719_SR-Ratings-1.csv	197224a38b00382721dbb913bbf3c7e9bd0a4b0cf3a710678ff7a3a8905e58b3	6	1	1	6	1	0.0	1	0.0	1	5.0	1	-2.0	1	5.0	1	0.0	10.0	-2.0	false	false		
rf1	11720	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11720/sub11720_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11720/sub11720_SR-Ratings-1.csv	c0882c4fda555ec9b59562e6c5ffbd91a5a43e3d8b70cc10c5ed6276f1ea26f0	6	1	1	6	1	5.0	1	-5.0	1	5.0	1	-5.0	1	5.0	1	-5.0	15.0	-15.0	false	false		
rf1	11722	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11722/sub11722_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11722/sub11722_SR-Ratings-1.csv	4b8c588f9df9e4f29ab72f7cbd47dc67828513163a71fd41e731a8c8af097c1e	6	1	1	6	1	5.0	1	0.0	1	5.0	1	0.0	1	5.0	1	0.0	15.0	0.0	false	false		
rf1	11723	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11723/sub11723_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11723/sub11723_SR-Ratings-1.csv	eb99d3a56dfd77b06a1cfe6c2e512d7d67a252d10803686f4b56459f0b5f2f56	6	1	1	6	1	0.0	1	-2.0	1	-1.0	1	1.0	1	4.0	1	1.0	3.0	0.0	false	false		
rf1	11736	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11736/sub11736_SR-Ratings-.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11736/sub11736_SR-Ratings-.csv	054d0e83b3a92806223bc1affcf14654a525e32d0d478ec2db91a28e3eb09f44	6	1	1	6	1	0.0	1	0.0	1	2.0	1	-2.0	1	5.0	1	-2.0	7.0	-4.0	false	false		
rf1	11744	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11744/sub11744_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11744/sub11744_SR-Ratings-1.csv	2c8b2316a901e8284f536e30f23d3d481b35da1c1bd49f4bc886dc843c9e7643	6	1	1	6	1	0.0	1	0.0	1	2.0	1	1.0	1	3.0	1	1.0	5.0	2.0	false	false		
rf1	11746	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11746/sub11746_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11746/sub11746_SR-Ratings-1.csv	7f6591191cc1bef2c2163e5b96938e01470f651170848f4f6890abf90a2dbb93	6	1	1	6	1	1.0	1	0.0	1	0.0	1	-1.0	1	5.0	1	3.0	6.0	2.0	false	false		
rf1	11748	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11748/sub11748_SR-Ratings-.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11748/sub11748_SR-Ratings-.csv	778fdfef0165f4a7ec12001f2510bedd5980c4e14abc88fcbe4df7b41df8fbfa	6	1	1	6	1	0.0	1	0.0	1	0.0	1	0.0	1	5.0	1	-5.0	5.0	-5.0	false	false		
rf1	11756	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11756/sub11756_SR-Ratings-.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11756/sub11756_SR-Ratings-.csv	bf984a5e08a6c08cc26e901d6c4808353d7055c17d134a5e56a17096f686ff8f	6	1	1	6	1	3.0	1	0.0	1	3.0	1	0.0	1	5.0	1	5.0	11.0	5.0	false	false		
rf1	11764	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11764/sub11764_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11764/sub11764_SR-Ratings-1.csv	9a33c582e420adc12992aed223aaba2fa301ea7744c114a9dcd485d28adf9ce7	6	1	1	6	1	0.0	1	0.0	1	4.0	1	-4.0	1	5.0	1	-4.0	9.0	-8.0	false	false		
rf1	11772	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11772/sub11772_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11772/sub11772_SR-Ratings-1.csv	778fdfef0165f4a7ec12001f2510bedd5980c4e14abc88fcbe4df7b41df8fbfa	6	1	1	6	1	0.0	1	0.0	1	0.0	1	0.0	1	5.0	1	-5.0	5.0	-5.0	false	false		
rf1	11773	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11773/sub11773_SR-Ratings-.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11773/sub11773_SR-Ratings-.csv	daaeef3fe625f4d564328ed41001dc6c1be33446dd70bb9f259462bcc20ce951	6	1	1	6	1	3.0	1	0.0	1	5.0	1	-2.0	1	5.0	1	-2.0	13.0	-4.0	false	false		
rf1	11774	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11774/sub11774_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11774/sub11774_SR-Ratings-1.csv	c679e1eb773fa9214f8efa7059b928a991bd3d0dbf9a39f2419017e6c7321db4	6	1	1	6	1	1.0	1	0.0	1	3.0	1	-2.0	1	5.0	1	-5.0	9.0	-7.0	false	false		
rf1	11784	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11784/sub11784_SR-Ratings-.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11784/sub11784_SR-Ratings-.csv	c0882c4fda555ec9b59562e6c5ffbd91a5a43e3d8b70cc10c5ed6276f1ea26f0	6	1	1	6	1	5.0	1	-5.0	1	5.0	1	-5.0	1	5.0	1	-5.0	15.0	-15.0	false	false		
rf1	11787	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11787/sub11787_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11787/sub11787_SR-Ratings-1.csv	096b64feef3d8b7217cddac03a7faace6910ea5203f4484f9520936571cf016e	6	1	1	6	1	2.0	1	-2.0	1	3.0	1	-2.0	1	5.0	1	-3.0	10.0	-7.0	false	false		
rf1	11788	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11788/sub11788_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11788/sub11788_SR-Ratings-1.csv	150ae38d3917f2a6dc570e8cb204eabe38a42076884f4e89a98632d08932106f	6	1	1	6	1	4.0	1	-1.0	1	2.0	1	-2.0	1	3.0	1	-1.0	9.0	-4.0	false	false		
rf1	11789	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11789/sub11789_SR-Ratings-.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11789/sub11789_SR-Ratings-.csv	7c43c51c649ba9f445ebe8be9126c933cf7f23ff2033f9dba78be5d156b98259	6	1	1	6	1	5.0	1	0.0	1	5.0	1	-5.0	1	5.0	1	-5.0	15.0	-10.0	false	false		
rf1	11790	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11790/sub11790_SR-Ratings-.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11790/sub11790_SR-Ratings-.csv	f1835e9e29e0750565537bde7c17a7041c77e9165d13faa5c61ac86fd8365289	6	1	1	6	1	0.0	1	-2.0	1	5.0	1	-2.0	1	5.0	1	-2.0	10.0	-6.0	false	false		
rf1	11793	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11793/sub11793_SR-Ratings-.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11793/sub11793_SR-Ratings-.csv	6ee98b1cf3bfa019ee7b20fbe10ed5394c83c2724df382b7a91362ca868e422e	6	1	1	6	1	0.0	1	-3.0	1	4.0	1	-2.0	1	5.0	1	-5.0	9.0	-10.0	false	false		
rf1	11795	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11795/sub11795_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11795/sub11795_SR-Ratings-1.csv	044258314ca033c414d18b072624d0c79375a9cdd34964786c823d50ab2ef5f7	6	1	1	6	1	3.0	1	-2.0	1	1.0	1	-1.0	1	3.0	1	-2.0	7.0	-5.0	false	false		
rf1	11815	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11815/sub11815_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11815/sub11815_SR-Ratings-1.csv	0a34ffef7c21073ee21f290c9013ae4ddaa6b92084510c171c8adfa90e900908	6	1	1	6	1	-1.0	1	0.0	1	2.0	1	-2.0	1	2.0	1	-2.0	3.0	-4.0	false	false		
rf1	11822	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11822/sub11822_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11822/sub11822_SR-Ratings-1.csv	197a4ca75a019153df368b53785fb48649a09db5ffb481f543566d9ecc8414be	6	1	1	6	1	0.0	1	0.0	1	2.0	1	-2.0	1	5.0	1	-5.0	7.0	-7.0	false	false		
rf1	11823	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11823/sub11823_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11823/sub11823_SR-Ratings-1.csv	a9662b635da3f449ac1a6bbf4138258a5a6cba82e524aef24dbc2bf5cd1fa7d3	6	1	1	6	1	0.0	1	0.0	1	2.0	1	-2.0	1	4.0	1	-3.0	6.0	-5.0	false	false		
rf1	11824	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11824/sub11824_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11824/sub11824_SR-Ratings-1.csv	e95de31489bdf3efff68e3dbaeddabedbe620c127082bf483dad1016319fe23d	6	1	1	6	1	0.0	1	-1.0	1	3.0	1	-3.0	1	4.0	1	-4.0	7.0	-8.0	false	false		
rf1	11828	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11828/sub11828_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11828/sub11828_SR-Ratings-1.csv	e841ba8613202898c4634f13824766495c1bd95a12abfca9de8453329a04b907	6	1	1	6	1	0.0	1	0.0	1	0.0	1	0.0	1	5.0	1	-1.0	5.0	-1.0	false	false		
rf1	11829	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11829/sub11829_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11829/sub11829_SR-Ratings-1.csv	55162a3aae137d9618406680391d35bcd25456049b69bd55299ff8496fde9f7c	6	1	1	6	1	5.0	1	-4.0	1	5.0	1	-4.0	1	5.0	1	-5.0	15.0	-13.0	false	false		
rf1	11840	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11840/sub11840_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11840/sub11840_SR-Ratings-1.csv	4b173a59e5b4dab3c4e6c8962d511a498ae08c22de811390562900da36cce4ed	6	1	1	6	1	2.0	1	0.0	1	3.0	1	-3.0	1	3.0	1	-2.0	8.0	-5.0	false	false		
rf1	11847	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11847/sub11847_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11847/sub11847_SR-Ratings-1.csv	d68c476f79daf35971da0a2ae8fee87a48545e73dbfe3218663f75db07068606	6	1	1	6	1	0.0	1	0.0	1	0.0	1	0.0	1	5.0	1	-3.0	5.0	-3.0	false	false		
rf1	11853	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11853/sub11853_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11853/sub11853_SR-Ratings-1.csv	405e74ed5848890c49da984e7cd04fcc5bc8a6e1a21758c0416d90ae8c6ff453	6	1	1	6	1	0.0	1	0.0	1	0.0	1	-5.0	1	-1.0	1	-4.0	-1.0	-9.0	false	false		
rf1	11854	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11854/sub11854_SR-Ratings-.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11854/sub11854_SR-Ratings-.csv	d8c820b48d15a20024efd758febc42701700da78f1e1cbb97713ef8b81c680d0	6	1	1	6	1	5.0	1	-5.0	1	0.0	1	0.0	1	5.0	1	-5.0	10.0	-10.0	false	false		
rf1	11861	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11861/sub11861_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11861/sub11861_SR-Ratings-1.csv	65be1579b0ad241f1fc472919bbc77b07585345379b2741e4f807955149ca2df	6	1	1	6	1	4.0	1	-2.0	1	3.0	1	0.0	1	3.0	1	-3.0	10.0	-5.0	false	false		
rf1	11866	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11866/sub11866_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11866/sub11866_SR-Ratings-1.csv	a7744833978d44093152ab5ed7e1ce481e19cbc835c4745ea28efaaa7413fd69	6	1	1	6	1	3.0	1	-1.0	1	4.0	1	-2.0	1	5.0	1	-5.0	12.0	-8.0	false	false		
rf1	11867	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11867/sub11867_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11867/sub11867_SR-Ratings-1.csv	b7462c32094a16dcf29fa7ed959b3f869e745fa2218f9581267aa9c6be0b50bb	6	1	1	6	1	1.0	1	0.0	1	3.0	1	0.0	1	5.0	1	-5.0	9.0	-5.0	false	false		
rf1	11870	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11870/sub11870_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11870/sub11870_SR-Ratings-1.csv	577849566d92231af5ba98f39787907b47f8fafcbf3009fdd6434d12aa1e2a3e	6	1	1	6	1	2.0	1	0.0	1	2.0	1	0.0	1	5.0	1	3.0	9.0	3.0	false	false		
rf1	11872	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11872/sub11872_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11872/sub11872_SR-Ratings-1.csv	76413ab5ad603cf5bd135e2f0b971faa46d34153052e3459fb286ea8daff1f38	6	1	1	6	1	-3.0	1	4.0	1	2.0	1	-2.0	1	5.0	1	-5.0	4.0	-3.0	false	false		
rf1	11876	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11876/sub11876_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11876/sub11876_SR-Ratings-1.csv	2e5ee5c4e46ac5d6a925bdc9c04b02579a40cdccfdda920c1a9b1a92ce5cd4a7	6	1	1	6	1	0.0	1	0.0	1	3.0	1	-3.0	1	5.0	1	-5.0	8.0	-8.0	false	false		
rf1	11877	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11877/sub11877_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11877/sub11877_SR-Ratings-1.csv	94ad643ef0967ec8d90c36469020fbcfdcc1dfbde949ec39a803be63c3663347	6	1	1	6	1	-5.0	1	-5.0	1	0.0	1	-5.0	1	-2.0	1	-4.0	-7.0	-14.0	false	false		
rf1	11881	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11881/sub11881_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11881/sub11881_SR-Ratings-1.csv	b68eb9f3262fc2ebd1af000c01fe5b3cca01b21a0a6836ab2bc454494146e29e	6	1	1	6	1	1.0	1	3.0	1	3.0	1	2.0	1	3.0	1	1.0	7.0	6.0	false	false		
rf1	11885	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11885/sub11885_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11885/sub11885_SR-Ratings-1.csv	edc8f431341e544a77650858fcc5ba9667ba3b9b1a287b71474dac2aaac273bf	6	1	1	6	1	0.0	1	0.0	1	0.0	1	-2.0	1	5.0	1	-3.0	5.0	-5.0	false	false		
rf1	11891	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11891/sub11891_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11891/sub11891_SR-Ratings-1.csv	4c56e1d68ffefd78c9742a6a4e5ffcc284d7f43ef762eb0ced7528aaceaba821	6	1	1	6	1	0.0	1	-3.0	1	1.0	1	-2.0	1	4.0	1	-1.0	5.0	-6.0	false	false		
rf1	11897	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11897/sub11897_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11897/sub11897_SR-Ratings-1.csv	785abd3328b3fa9aa10bf420d4cf8962defa3317c786acc8ddcf419c9cb20265	6	1	1	6	1	-1.0	1	0.0	1	2.0	1	-2.0	1	5.0	1	-2.0	6.0	-4.0	false	false		
rf1	11900	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11900/sub11900_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11900/sub11900_SR-Ratings-1.csv	197a4ca75a019153df368b53785fb48649a09db5ffb481f543566d9ecc8414be	6	1	1	6	1	0.0	1	0.0	1	2.0	1	-2.0	1	5.0	1	-5.0	7.0	-7.0	false	false		
rf1	11902	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11902/sub11902_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11902/sub11902_SR-Ratings-1.csv	502bfb5130c0c6b5a4c7b1dce8c91459c5cbbb362eca09acd1aff590b76773d5	6	1	1	6	1	0.0	1	0.0	1	0.0	1	0.0	1	3.0	1	-1.0	3.0	-1.0	false	false		
rf1	11909	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11909/sub11909_SR-Ratings-.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11909/sub11909_SR-Ratings-.csv	c49e60447e12a1f7bf22d88cf1e20e36b8e27a03f258b5304cbb41a2e804892a	6	1	1	6	1	0.0	1	-1.0	1	0.0	1	-1.0	1	5.0	1	-2.0	5.0	-4.0	false	false		
rf1	11913	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11913/sub11913_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11913/sub11913_SR-Ratings-1.csv	55162a3aae137d9618406680391d35bcd25456049b69bd55299ff8496fde9f7c	6	1	1	6	1	5.0	1	-4.0	1	5.0	1	-4.0	1	5.0	1	-5.0	15.0	-13.0	false	false		
rf1	11914	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11914/sub11914_SR-Ratings-.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11914/sub11914_SR-Ratings-.csv	d0acb18d4da3b0621b6bc76d585577df5dcc87f71fb629a063918625ac7dcc46	6	1	1	6	1	0.0	1	0.0	1	0.0	1	0.0	1	0.0	1	0.0	0.0	0.0	true	true	identical_ratings	
