dataset	subject	session	type	runs	strategy	status	problem	path
rf1	11462	01	act	1	l1_passthrough	unverified	unverified retained L1 runs [1]; 	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11462/ses-01/L1_task-sharedreward_model-fulltrial_type-act_run-1_sm-6.feat
rf1	11462	01	ppi_seed-vs	1	l1_passthrough	unverified	unverified retained L1 runs [1]; 	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11462/ses-01/L1_task-sharedreward_model-fulltrial_type-ppi_seed-vs_run-1_sm-6.feat
rf1	11472	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11472/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11472	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11472/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11492	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11492/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11492	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11492/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11493	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11493/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11493	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11493/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11498	01	act	1	l1_passthrough	unverified	unverified retained L1 runs [1]; 	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11498/ses-01/L1_task-sharedreward_model-fulltrial_type-act_run-1_sm-6.feat
rf1	11498	01	ppi_seed-vs	1	l1_passthrough	unverified	unverified retained L1 runs [1]; 	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11498/ses-01/L1_task-sharedreward_model-fulltrial_type-ppi_seed-vs_run-1_sm-6.feat
rf1	11517	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11517/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11517	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11517/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11518	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11518/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11518	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11518/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11523	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11523/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11523	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11523/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11526	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11526/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11526	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11526/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11527	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11527/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11527	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11527/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11529	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11529/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11529	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11529/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11530	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11530/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11530	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11530/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11532	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11532/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11532	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11532/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11533	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11533/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11533	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11533/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11534	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11534/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11534	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11534/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11535	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11535/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11535	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11535/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11536	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11536/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11536	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11536/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11540	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11540/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11540	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11540/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11542	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11542/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11542	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11542/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11545	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11545/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11545	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11545/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11551	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11551/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11551	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11551/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11559	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11559/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11559	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11559/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11560	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11560/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11560	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11560/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11563	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11563/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11563	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11563/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11570	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11570/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11570	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11570/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11572	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11572/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11572	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11572/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11579	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11579/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11579	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11579/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11586	01	act	1	l1_passthrough	unverified	unverified retained L1 runs [1]; 	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11586/ses-01/L1_task-sharedreward_model-fulltrial_type-act_run-1_sm-6.feat
rf1	11586	01	ppi_seed-vs	1	l1_passthrough	unverified	unverified retained L1 runs [1]; 	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11586/ses-01/L1_task-sharedreward_model-fulltrial_type-ppi_seed-vs_run-1_sm-6.feat
rf1	11587	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11587/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11587	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11587/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11588	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11588/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11588	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11588/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11591	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11591/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11591	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11591/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11597	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11597/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11597	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11597/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11598	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11598/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11598	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11598/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11599	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11599/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11599	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11599/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11600	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11600/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11600	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11600/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11606	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11606/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11606	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11606/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11614	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11614/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11614	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11614/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	11622	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11622/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	11622	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-11622/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
